,Unnamed: 0,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
239,717,TimDoreStateHouse-District64.CO.primary.2016,State House - District 64,State House,64,2,Republican,Tim,Dore,Y,"""The systems work, but I think there needs to be a presidential primary in Colorado.""",Supports a presidential primary in Colorado,http://www.akronnewsreporter.com/ci_30016703/dore-and-lewis-present-at-republican-forum?source=most_viewed,Voting,CO
240,718,TimDoreStateHouse-District64.CO.primary.2016,State House - District 64,State House,64,2,Republican,Tim,Dore,Y,"""We don't want professional politicians. We are not to get in the way of city officials. Term limits are important and make sense.""",Supports term limits,http://www.akronnewsreporter.com/ci_30016703/dore-and-lewis-present-at-republican-forum?source=most_viewed,Voting,CO
241,719,TimDoreStateHouse-District64.CO.primary.2016,State House - District 64,State House,64,2,Republican,Tim,Dore,Y,"""Small business is very important. The taxes are too burdensome. We need to take a look at the whole tax structure. Vote NO on Amendment 69, about minimum wage. It would do far more damage than good for Colorado.""","Opposes Amendment 69, which would raise the minimum wage",http://www.akronnewsreporter.com/ci_30016703/dore-and-lewis-present-at-republican-forum?source=most_viewed,Wages + Benefits,CO
242,720,JonBeckerStateHouse-District65.CO.primary.2016,State House - District 65,State House,65,2,Republican,Jon,Becker,Y,"I will fight to preserve your freedoms and keep control of them where it should be, with you.","Supports fighting to preserve your freedoms and keep control of them where it should be, with you",http://beckerforcolorado.com/issues/,Civil Liberties,CO
243,721,JonBeckerStateHouse-District65.CO.primary.2016,State House - District 65,State House,65,2,Republican,Jon,Becker,Y,I will listen to the people and fight to bring the jobs back the jobs we have lost and make Colorado a business friendly state again.,Believes listening to the people and fight to bring the jobs back the jobs we have lost,http://beckerforcolorado.com/issues/,Economy,CO
244,722,JonBeckerStateHouse-District65.CO.primary.2016,State House - District 65,State House,65,2,Republican,Jon,Becker,Y,I will support the use of a voucher system that will allow parents to take their children to the school they choose.,Supports the use of a voucher system that will allow parents to take their children to the school they choose,http://beckerforcolorado.com/issues/,Education,CO
245,723,JonBeckerStateHouse-District65.CO.primary.2016,State House - District 65,State House,65,2,Republican,Jon,Becker,Y,I will look at the budget and spending issues as if I were running my own business.,Believes in looking at the budget and spending issues like running a business,http://beckerforcolorado.com/issues/,Taxes + Budget,CO
246,724,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,I am against fracking.,Opposes fracking,http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Environment,CO
247,725,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,I am in support of the Clean Power Plan that is the first major step in the right direction for addressing climate change.,Supports the Clean Power Plan that is the first major step in the right direction for addressing climate change,http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Environment,CO
248,726,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,I am in support of labeling GMO food products.,Supports mandatory labeling of GMO food products,http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Environment,CO
249,727,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,I am against any governmental agency making any aspect of homelessness illegal in Colorado.,Opposes any governmental agency making any aspect of homelessness illegal in Colorado,http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Government Operations,CO
250,728,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,"Yes, I fully support Colorado Care Initiative 20, which will be on the Colorado Ballot in November 2016.",Supports Colorado Care Initiative 20,http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Healthcare,CO
251,729,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,I am an advocate against predatory lending practices and the lack of due process rights for homeowners practiced by the major banking institutions and the courts.,Believes advocating against predatory lending practices and the lack of due process rights for homeowners practiced by the major banking institutions and the courts,http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Housing,CO
252,730,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,"I support HB13-1249, from last yearâ€™s Legislative Session, The Colorado Mortgage Accountability and Housing Stabilization Act.","Supports HB13-1249, from last year's Legislative Session, The Colorado Mortgage Accountability and Housing Stabilization Act",http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Housing,CO
253,731,EletValentineStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,Elet,Valentine,N,I am against the current I-70 expansion plan and am in favor of the I-70/I76 reroute alternative plan that has been purposed.,Opposes the current I-70 expansion plan; supports the I-70/I-76 reroute alternative plan that has been proposed,http://evalentineforstaterep.com/issues/ISSUES-IN-DETAIL,Transportation,CO
254,732,JamesRashadColemanStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,James,Coleman,N,expand educational options,Supports expanding educational options,http://www.colemanforcolorado.com/start/issues/priorities/,Education,CO
255,733,JamesRashadColemanStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,James,Coleman,N,access to healthy food options.,Supports greater access to healthy food options,http://www.colemanforcolorado.com/start/issues/priorities/,Local,CO
256,734,JamesRashadColemanStateHouse-District7.CO.primary.2016,State House - District 7,State House,7,2,Democrat,James,Coleman,N,improved relationships between law enforcement and our communities.,Supports improved relationships between law enforcement and our communities,http://www.colemanforcolorado.com/start/issues/priorities/,Public Safety + Criminal Justice,CO
257,735,AaronDGoldhamerStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Aaron,Goldhamer,N,Colorado’s women and families deserve the right to make their own reproductive choices with their doctor’s advice,Believes Colorado’s women and families deserve the right to make their own reproductive choices with their doctor’s advice,http://aarongoldhamer.org/issues/,Abortion / Contraception,CO
258,736,AaronDGoldhamerStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Aaron,Goldhamer,N,"Although Coloradans now enjoy marriage equality regardless of gender or sexual orientation, discrimination in theworkplace, in places of public accommodation, and in housing persists. Colorado’s Office of the Attorney General, Civil Rights Division, and Department of Labor and Employment can investigate, but sometimes cannot effectively help or adequately investigate due to budget constrain","Opposes discrimination in the workplace, in places of public accommodation, and in housing on the basis of gender or sexual orientation",http://aarongoldhamer.org/issues/,Diversity / Discrimination,CO
259,737,AaronDGoldhamerStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Aaron,Goldhamer,N,"ts. Goldhamer will bolster public institutions that ensure fair treatment, and also support measures to lower the costs of litigation for our LGBTQ Coloradans to access the justice system to vindicate their own rights.",Supports measures to lower the costs of litigation for our LGBTQ Coloradans to access the justice system to vindicate their own rights,http://aarongoldhamer.org/issues/,Diversity / Discrimination,CO
260,738,AaronDGoldhamerStateHouse-District8.CO.primary.2016,State House - District 8,State House,8,2,Democrat,Aaron,Goldhamer,N,"Aaron recognizes the importance of evaluating outcomes, but does not want students to be over-tested and is skeptical of the ability of any given standardized test to measure learning.","Believes in the importance of evaluating outcomes, but does not want students to be over-tested and is skeptical of the ability of any given standardized test to measure learning",http://aarongoldhamer.org/issues/,Education,CO
