,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1251,KatelynHotle.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Katelyn,Hotle,N,"Finally, it's time that Illinois changes to a progressive tax system instead of our current flat tax and we broaden our sales tax while keeping the rate stable.",Supports broadening of the sales tax while keeping the rate stable,http://hotlefor72.com/why-im-running/,Taxes / Budget,IL
1252,KatelynHotle.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Katelyn,Hotle,N,I support expansion of sales tax on to services.,Supports expansion of sales tax on to services,http://elections.chicagotribune.com/candidates/katelyn-hotle/,Taxes / Budget,IL
1253,MikeHalpin.IL.2016,Illinois House of Representatives,State House,72,state-house-of-representatives-district-72,Democrat,Mike,Halpin,N,,,,,IL
1254,RyanSpain.IL.2016,Illinois House of Representatives,State House,73,state-house-of-representatives-district-73,Republican,Ryan,Spain,N,,,,,IL
1255,BillButts.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Democrat,Bill,Butts,N,for education and equalize the spending per pupil in school districts throughout the state. I have the economic training and understand the financial impact on the state and region of proposed budget cuts,Supports equalizing the spending per pupil in school districts throughout the state,http://www.bcrnews.com/2016/02/12/butts-announces-candidacy-for-74th-district/a5xsgjf/,Education,IL
1256,BillButts.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Democrat,Bill,Butts,N,We must move away from the property tax to the state income tax to raise revenues throughout the state for education and equalize the spending per pupil in school districts throughout the state. I have the economic training and understand the financial impact on the state and region of proposed budget cuts.,Supports moving away from the property tax to the state income tax to raise revenues throughout the state.,http://www.bcrnews.com/2016/02/12/butts-announces-candidacy-for-74th-district/a5xsgjf/,Taxes / Budget,IL
1257,DanSwanson.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Dan,Swanson,N,,,,,IL
1258,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,Current employees should retain their accrued pensions.,Believes that current employees should retain their accrued pensions,http://elections.chicagotribune.com/candidates/wayne-saline/,Economy,IL
1259,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,Wayne will only support new revenue once the legislature shows a commitment to pay its bills and live within its means.,Supports new revenue once the legislature shows a commitment to pay its bills and live within its means,http://www.waynesaline.com/issues.html,Economy,IL
1260,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,Wayne will stand up for you in the Illinois House of Representatives and fight the wasteful spending that causes debt to pile up and taxes to rise.,Opposes wasteful spending,http://www.waynesaline.com/issues.html,Economy,IL
1261,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,We must eliminate or change regulations that are anti-business.,Supports eliminating or changing regulations that are anti-business,http://elections.chicagotribune.com/candidates/wayne-saline/,Economy,IL
1262,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,would support amending the pension clause to all units of government the ability to change plans for new employees.,Supports amending the pension clause of the state constitution,http://elections.chicagotribune.com/candidates/wayne-saline/,Economy,IL
1263,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,All state spending on education should be based on means testing based on property tax levy receipts.,Believes all state spending on education should be based on means testing based on property tax levy receipts,http://elections.chicagotribune.com/candidates/wayne-saline/,Education,IL
1264,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,I would also support vouchers for low income families.,Supports vouchers for low income families,http://elections.chicagotribune.com/candidates/wayne-saline/,Education,IL
1265,WayneSaline.IL.2016,Illinois House of Representatives,State House,74,state-house-of-representatives-district-74,Republican,Wayne,Saline,N,I would remove the cap on charter schools to allow more competition to provide better education.,Supports removing the cap on charter schools,http://elections.chicagotribune.com/candidates/wayne-saline/,Education,IL
1266,JohnAnthony.IL.2016,Illinois House of Representatives,State House,75,state-house-of-representatives-district-75,Republican,John,Anthony,Y,,,,,IL
1267,MarthaShugart.IL.2016,Illinois House of Representatives,State House,75,state-house-of-representatives-district-75,Democrat,Martha,Shugart,N,,,,,IL
1268,AndySkoog.IL.2016,Illinois House of Representatives,State House,76,state-house-of-representatives-district-76,Democrat,Andy,Skoog,Y,,,,,IL
1269,JacobBramel.IL.2016,Illinois House of Representatives,State House,76,state-house-of-representatives-district-76,Republican,Jacob,Bramel,N,,,,,IL
1270,JerryLong.IL.2016,Illinois House of Representatives,State House,76,state-house-of-representatives-district-76,Republican,Jerry,Long,N,"I am a union truck driver by trade, but am a student of free market economics and firmly believe that the policies of the Democratic Party lead by Speaker Madigan and Senate President Cullerton, as well as the man I ran against in 2014 Rep. Frank Mautino have destroyed our economy because they could not control their spending on pet and pork projects.",Opposes uncontrolled spending,http://elections.chicagotribune.com/candidates/jerry-lee-long/,Economy,IL
1271,AnthonyAirdo.IL.2016,Illinois House of Representatives,State House,77,state-house-of-representatives-district-77,Republican,Anthony,Airdo,N,,,,,IL
1272,KathleenWillis.IL.2016,Illinois House of Representatives,State House,77,state-house-of-representatives-district-77,Democrat,Kathleen,Willis,Y,"Kathleen's top priorities are to improve access to quality education, prevent unfair property tax increases on local families, make our neighborhoods safer by keeping deadly assault weapons off our streets and out of the hands of criminals, and work to get Illinois' state government and economy back on the right track.",Opposes property tax increases,http://repwillis77.com/about_kathleen_willis.htm,Taxes / Budget,IL
1273,CamilleLilly.IL.2016,Illinois House of Representatives,State House,78,state-house-of-representatives-district-78,Democrat,Camille,Lilly,Y,,,,,IL
1274,KateCloonen.IL.2016,Illinois House of Representatives,State House,79,state-house-of-representatives-district-79,Democrat,Kate,Cloonen,Y,,,,,IL
1275,LindsayParkhurst.IL.2016,Illinois House of Representatives,State House,79,state-house-of-representatives-district-79,Republican,Lindsay,Parkhurst,N,,,,,IL
1276,LaShawnFord.IL.2016,Illinois House of Representatives,State House,8,state-house-of-representatives-district-8,Democrat,LaShawn,Ford,Y,Improving the Environment through the creation of green jobs,Believes in improving the Environment through the creation of green jobs,http://www.lashawnkford.com/issues-public-policies/building-cross-cultural-bridges/,Economy,IL
1277,LaShawnFord.IL.2016,Illinois House of Representatives,State House,8,state-house-of-representatives-district-8,Democrat,LaShawn,Ford,Y,"Agrees with the 2004 Health Care Justice Act, which states it is the policy goal of the State of Illinois to insure that all residents have access to quality health care at costs that are affordable",Supports ensuring all residents have access to quality health care at costs that are affordable,http://www.lashawnkford.com/issues-public-policies/building-cross-cultural-bridges/,Healthcare,IL
1278,LaShawnFord.IL.2016,Illinois House of Representatives,State House,8,state-house-of-representatives-district-8,Democrat,LaShawn,Ford,Y,"Agrees with the 2004 Health Care Justice Act, which states it is the policy goal of the State of Illinois to insure that all residents have access to quality health care at costs that are affordable",Supports the 2004 Health Care Justice Act,http://www.lashawnkford.com/improving-health/,Healthcare,IL
1279,LaShawnFord.IL.2016,Illinois House of Representatives,State House,8,state-house-of-representatives-district-8,Democrat,LaShawn,Ford,Y,Supports the full implementation of the Affordable Care Act in Illinois to expand access to affordable medical and mental health care,Supports full implementation of the Affordable Care Act in Illinois,http://www.lashawnkford.com/issues-public-policies/building-cross-cultural-bridges/,Healthcare,IL
